Account_id,Customer_id,Account_type,Balance,Opened_date
1399,2437,Checking,14893.24,02/09/22
1400,571,Savings,44020.48,06/10/20
1401,137,Checking,49711.57,11/01/20
1402,1850,Checking,2023.04,02/07/23
1403,1857,Checking,19614.86,01/24/20
1404,120,Checking,15199.64,06/26/21
1405,2188,Savings,8673.32,01/24/24
1406,1111,Checking,47549.32,06/30/21
1407,2049,Checking,15081.68,01/04/20
1408,201,Savings,34913.61,11/27/20
1409,2714,Checking,43718.25,10/27/20
1410,1405,Checking,13435.6,04/12/24
1411,1960,Checking,21562.41,12/05/20
1412,3373,Savings,6668.7,04/16/23
1413,1280,Checking,39638.61,07/19/23
1414,1522,Checking,11097.08,09/08/23
1415,3153,Savings,28289.96,08/02/22
1416,2253,Savings,46383.34,10/21/20
1417,464,Checking,20344.49,10/05/22
1418,2363,Checking,12900.96,03/14/23
1419,1210,Checking,5291.68,03/05/21
1420,3232,Checking,20898.64,09/08/23
1421,38,Checking,31887.61,03/06/21
1422,544,Savings,35923.75,07/23/21
1423,2554,Checking,49484.93,06/10/20
1424,2650,Checking,41015.95,06/30/22
1425,2425,Checking,41210.84,10/23/21
1426,649,Checking,36037.21,01/28/23
1427,233,Savings,3273.64,04/17/22
1428,3110,Savings,39332.13,02/04/21
1429,1806,Savings,2942.89,10/15/22
1430,2707,Savings,32328.26,03/14/21
1431,2261,Checking,4908.87,01/30/23
1432,998,Savings,15792.98,02/19/20
1433,890,Checking,10352.66,01/10/22
1434,1840,Checking,48384.42,08/08/23
1435,1541,Checking,28536.88,08/20/23
1436,1031,Savings,21213.81,12/09/19
1437,3364,Checking,13681.24,08/19/23
1438,920,Savings,43123.53,11/13/23
1439,301,Checking,33985.92,03/04/22
1440,2172,Savings,21249.3,02/29/20
1441,1542,Checking,22252.32,01/17/20
1442,1190,Savings,30742.59,07/13/21
1443,1078,Checking,46466.79,06/20/22
1444,622,Savings,36750.7,04/19/24
1445,1482,Checking,9671.28,12/10/23
1446,95,Savings,18103.31,03/13/24
1447,1985,Checking,38585.62,12/13/23
1448,2974,Savings,23456.88,07/14/23
1449,22,Savings,12568.93,01/25/21
1450,2892,Checking,44001.52,04/16/21
1451,666,Savings,26945.05,04/24/20
1452,3176,Checking,38526.37,08/20/23
1453,771,Savings,21261.14,02/27/21
1454,2433,Savings,13318.37,02/19/21
1455,2167,Savings,7773.34,06/19/22
1456,802,Savings,20035.66,05/14/20
1457,2251,Checking,19632.68,06/05/22
1458,839,Savings,39743.79,05/03/24
1459,984,Checking,22849.87,06/17/23
1460,875,Checking,12857.26,07/11/20
1461,1350,Checking,15170.47,05/11/21
1462,2794,Checking,49457.55,11/24/24
1463,2373,Checking,44460.42,07/02/24
1464,1978,Savings,39984.44,03/03/20
1465,2522,Checking,38983.88,04/28/21
1466,2955,Savings,22758.59,12/27/19
1467,1070,Checking,20313.12,01/18/21
1468,1351,Savings,1589.37,04/05/23
1469,789,Savings,10816.91,11/13/24
1470,2328,Savings,1191.32,09/29/21
1471,3353,Savings,10759.24,01/06/21
1472,1091,Checking,19914.89,02/25/22
1473,1914,Checking,45172.72,07/16/23
1474,1535,Checking,6930.24,10/17/22
1475,1829,Savings,46010.41,09/25/21
1476,3390,Checking,45026.74,07/06/23
1477,208,Savings,19673.33,12/17/23
1478,479,Checking,33852.99,08/15/22
1479,549,Checking,46354.47,01/31/20
1480,1489,Checking,6494.67,03/18/20
1481,749,Savings,9828.37,12/08/23
1482,1605,Savings,24066.65,11/16/20
1483,1871,Savings,9330.76,03/13/20
1484,2836,Checking,12804.84,04/20/20
1485,331,Savings,15936.46,07/12/23
1486,1508,Checking,37841.99,08/16/22
1487,473,Savings,14721.51,07/15/24
1488,812,Savings,19886.34,07/07/21
1489,1961,Savings,9510.1,11/26/20
1490,2176,Checking,13227.37,06/10/22
1491,2160,Savings,30320.78,05/28/22
1492,1016,Checking,37834.65,09/15/24
1493,1609,Checking,28840.61,03/09/20
1494,1330,Savings,14152.39,01/09/22
1495,1588,Checking,49682.81,08/08/21
1496,2059,Checking,17033.28,12/13/19
1497,1579,Savings,20779.99,10/07/21
1498,728,Savings,10220.24,12/16/21
1499,2488,Checking,35163.4,07/16/20
1500,2076,Savings,1181.38,07/13/24
1501,1444,Checking,22760.07,05/06/23
1502,1881,Checking,27619.55,11/08/24
1503,1079,Checking,48006.38,03/14/22
1504,785,Checking,18587.67,03/05/24
1505,1212,Savings,28368.97,11/15/22
1506,866,Checking,37684.81,03/01/22
1507,1750,Savings,28603.5,12/26/22
1508,990,Checking,32212.56,03/22/20
1509,2092,Savings,39110.41,06/19/21
1510,2065,Savings,11387.75,11/27/23
1511,1113,Savings,19455.21,05/28/24
1512,2944,Savings,9250.52,08/08/21
1513,2142,Checking,3461.21,08/26/22
1514,3304,Savings,35106.4,11/03/23
1515,1798,Savings,24331.86,02/04/23
1516,2490,Checking,23160.79,03/19/21
1517,1446,Checking,46877.14,12/03/21
1518,747,Checking,1303.24,11/30/22
1519,98,Savings,47784.26,10/29/21
1520,2177,Savings,43860.63,04/27/20
1521,2,Checking,38837.56,04/23/22
1522,121,Savings,22232.45,05/06/21
1523,295,Savings,32468.08,01/13/24
1524,2831,Savings,49021.83,02/07/20
1525,891,Savings,40682.05,02/27/21
1526,2128,Checking,28775.88,05/27/21
1527,1498,Savings,49939.39,05/19/24
1528,982,Checking,41979.63,04/02/20
1529,533,Savings,4153.07,06/07/23
1530,1125,Savings,4212.42,01/14/21
1531,2235,Checking,5632.96,01/04/21
1532,314,Savings,19637.14,11/04/20
1533,3210,Savings,3995.9,03/27/20
1534,2258,Checking,42101.38,02/04/20
1535,2957,Savings,9543.96,09/29/24
1536,3281,Savings,7460.46,03/03/20
1537,1906,Savings,22834.5,03/17/24
1538,405,Checking,8060.62,04/04/20
1539,2085,Checking,19674.23,01/16/20
1540,291,Checking,39995.96,03/01/21
1541,315,Checking,20544.22,09/30/22
1542,386,Savings,1975.81,07/05/21
1543,3347,Checking,45726.9,09/26/21
1544,3196,Savings,34907.32,04/24/24
1545,380,Checking,49852.74,09/08/21
1546,2723,Checking,10391.26,08/05/20
1547,1057,Savings,25728.73,01/10/20
1548,889,Checking,12580.07,09/20/22
1549,696,Savings,26331.7,10/12/20
1550,802,Checking,38699.84,01/23/24
1551,2709,Checking,29603.06,05/20/21
1552,2899,Savings,14470.52,05/26/22
1553,2708,Checking,17985.63,10/07/24
1554,385,Checking,20899.4,05/28/21
1555,2958,Savings,35269.38,07/24/23
1556,3114,Checking,7495.37,11/18/24
1557,2376,Checking,11016.69,04/17/23
1558,2247,Savings,2353.3,01/11/23
1559,3125,Checking,27537.25,02/26/21
1560,440,Checking,24871.34,10/24/22
1561,1704,Checking,27871.1,02/06/22
1562,1630,Savings,32951.56,03/17/24
1563,1011,Checking,38627.4,12/21/22
1564,35,Savings,40608.61,09/30/21
1565,312,Savings,39747.09,08/14/22
1566,121,Checking,16389.25,10/26/22
1567,1418,Savings,25381.53,04/27/21
1568,194,Savings,41508.54,05/01/23
1569,1397,Checking,8376.93,09/29/21
1570,615,Savings,14596.07,03/22/21
1571,449,Checking,35026.51,05/14/21
1572,20,Savings,45703.31,06/21/20
1573,1088,Checking,47821.04,04/23/21
1574,2772,Savings,48742.34,03/25/24
1575,435,Checking,46105.94,06/12/24
1576,1901,Savings,39745.08,01/23/23
1577,3375,Checking,12681.26,07/14/22
1578,1778,Checking,46227.75,06/25/20
1579,747,Savings,36084.36,08/08/23
1580,1619,Checking,25695.43,08/18/24
1581,948,Checking,33679.79,05/19/20
1582,17,Savings,19548.17,04/11/20
1583,2439,Checking,45076.17,02/06/24
1584,159,Savings,17700.39,09/05/24
1585,2297,Savings,28678.68,03/19/21
1586,1113,Checking,5323.92,06/18/23
1587,2116,Checking,27307.77,01/28/22
1588,227,Checking,36965.43,03/15/23
1589,2431,Savings,33064.55,10/10/24
1590,1151,Savings,21741.92,02/25/22
1591,175,Savings,1613.89,11/14/21
1592,506,Checking,43763.16,11/16/22
1593,728,Checking,40820.16,06/15/20
1594,135,Checking,45594.83,06/28/23
1595,83,Checking,30128.09,06/10/24
1596,2993,Checking,10664.66,01/17/24
1597,862,Checking,19666.91,05/19/24
1598,1844,Checking,15663.36,07/06/21
1599,817,Savings,3030.47,06/18/23
1600,1815,Checking,17851.32,09/23/21
1601,101,Checking,2723.07,02/15/21
1602,2173,Checking,11963.9,04/16/20
1603,256,Savings,11291.47,05/27/24
1604,968,Savings,37135.78,04/14/20
1605,2726,Savings,1981.53,04/26/22
1606,1154,Checking,21325.35,03/16/20
1607,463,Checking,31013.13,12/07/23
1608,321,Checking,10333.71,09/05/20
1609,2229,Checking,9374.27,07/31/24
1610,143,Checking,20339.71,06/11/20
1611,2503,Checking,4575.57,05/09/22
1612,1377,Checking,18056.94,07/29/24
1613,2216,Savings,18597.63,10/12/20
1614,3113,Checking,28593.29,08/30/24
1615,2380,Savings,15357.48,05/07/21
1616,2173,Savings,6605.61,03/26/20
1617,2056,Savings,37360.93,04/03/23
1618,925,Savings,32328.86,06/25/22
1619,2608,Savings,8459.19,04/19/24
1620,2765,Savings,15654.86,01/11/20
1621,1678,Checking,33091.64,06/19/24
1622,2991,Savings,11284.16,02/07/21
1623,2715,Savings,49240.74,10/28/21
1624,1703,Checking,7046.84,10/10/24
1625,1170,Savings,18921.96,02/08/23
1626,2520,Checking,31701.18,11/28/21
1627,416,Savings,14608.4,06/20/22
1628,3380,Savings,46909.03,06/06/21
1629,938,Checking,11947.4,12/25/22
1630,1984,Savings,42402.47,12/04/21
1631,3064,Savings,13099.1,01/03/22
1632,2327,Savings,39702.36,10/14/21
1633,3295,Checking,37560.17,02/25/24
1634,462,Savings,24500.89,12/08/22
1635,987,Savings,28782.45,03/19/24
1636,1276,Savings,29898.65,06/08/22
1637,3264,Checking,23600.89,06/24/20
1638,2927,Savings,29012.95,09/24/20
1639,2428,Savings,35337.07,05/31/22
1640,1025,Checking,47308.63,01/18/24
1641,3072,Savings,29094,12/14/23
1642,2562,Checking,17501.28,07/04/24
1643,344,Savings,20359.69,11/17/21
1644,1769,Savings,23280.04,03/20/21
1645,545,Checking,19116.08,09/05/23
1646,1710,Checking,3640.5,07/23/23
1647,1673,Checking,1510.52,10/31/24
1648,1082,Checking,49799.25,01/16/21
1649,710,Checking,6220.4,04/28/20
1650,2428,Savings,45026.29,06/20/22
1651,2425,Checking,2632,11/03/22
1652,162,Checking,14422.19,05/10/23
1653,478,Checking,47992.46,01/20/23
1654,566,Savings,18650.17,02/28/22
1655,2234,Checking,2376.93,06/04/24
1656,413,Savings,13624.35,12/29/20
1657,2542,Checking,3589.42,06/11/23
1658,1590,Checking,31185.08,07/13/24
1659,1108,Savings,30584.53,04/03/21
1660,546,Checking,3281.53,10/30/24
1661,371,Savings,19537.24,01/22/21
1662,1209,Savings,36583.38,04/28/24
1663,3219,Savings,2452.06,06/03/24
1664,709,Checking,2922.05,03/20/23
1665,3177,Savings,19225.91,09/18/20
1666,1364,Savings,22924.12,05/27/24
1667,649,Savings,13231.6,01/26/20
1668,1046,Savings,48162.88,01/12/21
1669,1489,Checking,5886.96,09/08/23
1670,1986,Checking,44684.19,08/26/23
1671,1770,Savings,41443.24,11/05/23
1672,3222,Savings,4565.8,05/03/20
1673,1996,Savings,35682.89,05/16/23
1674,3244,Checking,35073.28,09/01/21
1675,2623,Checking,2922.47,09/23/21
1676,2077,Savings,5784.41,12/19/21
1677,1527,Savings,39413.2,06/22/21
1678,2207,Checking,35284.72,10/21/20
1679,1815,Checking,44065.21,05/05/21
1680,547,Checking,35645.13,08/04/21
1681,152,Savings,7659.77,04/05/23
1682,1440,Savings,35500.78,10/05/20
1683,54,Savings,44493.87,08/04/20
1684,2852,Checking,20140.23,12/24/23
1685,597,Checking,20442.07,02/20/20
1686,48,Savings,39682.37,02/20/22
1687,2161,Savings,40213.26,12/07/20
1688,1064,Savings,27162.76,09/04/21
1689,137,Checking,25297.4,02/21/23
1690,3109,Savings,18480.82,12/20/22
1691,1084,Checking,34043.84,08/03/24
1692,3126,Checking,9982.96,08/09/22
1693,3345,Checking,18383.18,04/29/23
1694,2145,Savings,12367.2,08/18/23
1695,3034,Checking,31396.82,12/03/20
1696,1195,Checking,11198.98,02/08/21
1697,1302,Savings,5835.39,07/06/24
1698,2199,Savings,19552.83,10/24/21
1699,2738,Checking,15939.89,04/10/22
1700,1347,Checking,10942.22,09/23/24
1701,685,Checking,6280.47,09/01/24
1702,947,Checking,8000.04,01/18/24
1703,78,Checking,15508.8,08/16/22
1704,342,Savings,3009.45,07/12/23
1705,1544,Checking,30137.96,09/24/23
1706,2497,Savings,46974.65,02/09/20
1707,693,Checking,7609.14,02/22/22
1708,1934,Savings,45296.36,05/26/20
1709,1329,Checking,22069.07,08/21/23
1710,1158,Checking,47027.12,12/29/22
1711,66,Checking,39027.51,05/10/23
1712,2039,Savings,7696.21,05/12/21
1713,1189,Savings,27599.8,12/17/23
1714,1969,Savings,35658.97,10/23/20
1715,1959,Checking,37724.52,04/05/21
1716,1401,Savings,48580.19,03/01/24
1717,1922,Checking,19466.84,02/15/20
1718,2876,Savings,12514.25,06/23/24
1719,1209,Savings,4384.08,04/06/22
1720,2416,Savings,27859.26,05/06/21
1721,521,Checking,11041.83,05/20/23
1722,2699,Savings,24158.7,10/23/22
1723,940,Savings,39690.23,11/20/22
1724,574,Savings,33013.72,05/19/20
1725,3208,Savings,23290.76,05/15/21
1726,752,Savings,48452.42,03/15/23
1727,2609,Savings,23627.23,01/09/23
1728,1402,Checking,21359.51,07/01/22
1729,2085,Checking,6268.19,07/07/23
1730,2348,Savings,17625.82,02/14/20
1731,2364,Savings,5453.54,12/03/23
1732,1393,Savings,22048.43,01/18/22
1733,2099,Savings,23811.79,05/27/20
1734,342,Checking,13781.65,07/26/23
1735,809,Savings,32498.47,12/18/23
1736,2471,Checking,41040.26,03/19/22
1737,3238,Savings,11907.73,03/19/24
1738,1937,Savings,43741.33,05/31/23
1739,747,Savings,47669.93,12/29/23
1740,412,Checking,47241.42,11/08/20
1741,2717,Savings,19400.2,09/25/20
1742,1019,Savings,8901.93,03/19/20
1743,354,Checking,30106.6,09/09/24
1744,2763,Savings,37809.84,12/02/19
1745,3066,Checking,36997.95,06/14/20
1746,309,Checking,43425.9,09/09/23
1747,2069,Checking,23181.74,10/24/24
1748,2530,Checking,31913.21,12/02/22
1749,2964,Savings,26711.78,03/22/20
1750,3260,Savings,8940.06,04/27/23
1751,2808,Savings,48669.33,12/17/23
1752,3204,Checking,6966.76,10/22/24
1753,2235,Checking,46881.14,07/27/23
1754,1093,Checking,14494.36,01/04/21
1755,543,Savings,46697.84,09/29/21
1756,418,Savings,12925.43,08/27/20
1757,3302,Checking,41954.02,08/29/22
1758,3026,Checking,7612.16,04/06/23
1759,3226,Checking,19910.19,10/21/24
1760,112,Savings,39839.58,06/27/22
1761,1045,Checking,29347.84,04/15/20
1762,449,Savings,11001.87,08/19/22
1763,2764,Checking,38380.08,10/01/22
1764,2013,Checking,37747.42,03/20/22
1765,1925,Savings,43844.74,10/14/20
1766,1525,Savings,12801.9,08/01/23
1767,2312,Checking,10418.84,01/10/23
1768,1228,Savings,40743.09,07/17/22
1769,17,Savings,43491.59,04/11/21
1770,1518,Checking,36551.11,04/15/23
1771,2931,Checking,35804.21,09/16/23
1772,1203,Checking,28468.19,09/26/20
1773,2807,Savings,13625.47,04/01/23
1774,2242,Savings,25418.73,09/27/23
1775,2146,Checking,4977.83,12/20/19
1776,2497,Savings,3936.42,01/28/20
1777,1475,Checking,6072.94,11/04/24
1778,1699,Savings,19859.17,12/09/23
1779,2929,Checking,29347.97,01/08/24
1780,1400,Checking,32643.35,07/04/23
1781,2797,Savings,40493.01,03/11/23
1782,1471,Checking,45949.18,08/31/22
1783,1424,Savings,36049.6,07/26/22
1784,1271,Checking,10526.73,06/07/24
1785,2307,Checking,45167.56,10/30/24
1786,3231,Checking,23146.69,05/01/24
1787,265,Checking,2295.17,10/10/20
1788,1562,Checking,16864.66,09/06/23
1789,345,Checking,19310.35,09/03/24
1790,3156,Checking,10223.11,07/13/24
1791,187,Savings,33054.87,07/10/24
1792,1671,Checking,20695.21,01/13/23
1793,2822,Checking,7083.47,10/07/23
1794,2596,Checking,31934.34,08/18/21
1795,564,Checking,6502.62,07/21/20
1796,406,Savings,38955.46,07/23/23
1797,1626,Savings,20943.65,10/11/21
1798,2017,Savings,3720.96,07/12/22
1799,3289,Savings,15105.49,10/31/20
1800,1491,Checking,41822.53,11/01/21
1801,1839,Savings,13945.04,02/07/20
1802,1503,Checking,5686.05,01/08/20
1803,978,Savings,45756.21,04/05/22
1804,964,Checking,41870.63,12/06/21
1805,2042,Savings,49548.65,07/21/23
1806,2034,Checking,19329.76,09/25/20
1807,2313,Savings,21614.15,06/10/22
1808,2175,Savings,3789.8,03/03/21
1809,2250,Checking,27708.31,07/14/24
1810,221,Checking,13494.81,11/05/24
1811,2848,Savings,47949.09,02/09/23
1812,1337,Savings,16386.66,07/15/23
1813,2044,Savings,48401.27,11/21/24
1814,784,Checking,3638.26,03/24/22
1815,2893,Checking,10564.05,08/22/20
1816,1499,Checking,6358,01/05/22
1817,2117,Checking,41456.82,01/18/21
1818,279,Savings,17699.28,01/22/23
1819,3112,Savings,19317.91,09/24/24
1820,2256,Checking,27019.22,04/16/23
1821,2363,Savings,21086.49,12/21/23
1822,2776,Savings,1229.29,10/01/21
1823,2851,Checking,21409.77,08/08/24
1824,827,Checking,40079.94,08/08/23
1825,2412,Checking,29349.44,12/07/21
1826,990,Checking,44731.9,05/17/21
1827,2506,Checking,45107.45,02/20/21
1828,2570,Savings,11899.01,09/12/23
1829,1894,Checking,34265.27,03/23/22
1830,355,Checking,29199.44,07/17/20
1831,2943,Checking,11405.31,12/31/23
1832,2865,Savings,12635.03,08/11/23
1833,2700,Checking,10089.66,01/03/24
1834,2719,Savings,47126.73,02/21/23
1835,2792,Checking,19224.98,03/06/20
1836,2185,Savings,47411.82,02/18/22
1837,2881,Checking,23177.52,12/24/21
1838,2712,Checking,46483.08,11/18/21
1839,1862,Savings,31104.7,09/13/21
1840,39,Savings,16962.71,12/25/20
1841,244,Checking,41875.63,01/03/21
1842,269,Savings,8443.7,06/23/23
1843,238,Checking,27508.33,09/25/23
1844,2816,Checking,11234.25,05/15/21
1845,3122,Checking,13510.93,10/11/24
1846,2211,Checking,38869.51,11/08/22
1847,213,Savings,49108.35,12/02/20
1848,1796,Savings,5638.19,06/09/23
1849,606,Savings,46077.21,05/30/20
1850,3185,Checking,20081.18,08/03/23
1851,2125,Checking,9413.44,10/20/23
1852,1719,Savings,34483.53,08/24/22
1853,3106,Savings,4310.21,10/05/21
1854,3164,Checking,15518,05/01/20
1855,2991,Savings,35192.7,09/18/24
1856,2160,Checking,11621.75,09/30/21
1857,226,Checking,7511.49,10/16/21
1858,459,Savings,14076.39,02/26/22
1859,3328,Checking,40736.14,06/09/20
1860,2173,Checking,19968.88,03/15/22
1861,1532,Savings,48533.24,10/05/21
1862,452,Checking,13908.15,08/04/20
1863,2228,Savings,29812.43,03/02/20
1864,1825,Savings,3471.51,03/14/20
1865,899,Savings,5406.51,05/25/22
1866,787,Savings,47064.16,04/08/23
1867,1791,Savings,39721.64,07/03/20
1868,295,Checking,37202.87,11/04/21
1869,606,Savings,27727.11,05/28/22
1870,1767,Savings,47356.02,05/25/22
1871,2011,Savings,24709.66,02/10/20
1872,2070,Savings,29774.03,10/11/23
1873,1957,Checking,22173.74,02/21/23
1874,2007,Savings,15569.32,06/18/21
1875,1998,Savings,18606.52,01/24/24
1876,737,Savings,21293.38,05/10/21
1877,881,Checking,1578.96,03/20/24
1878,859,Checking,20775.5,10/30/23
1879,422,Checking,41549.47,09/07/22
1880,66,Checking,41349.2,10/12/24
1881,1793,Checking,14364.45,04/23/22
1882,2170,Checking,16959.49,03/28/23
1883,68,Checking,27902.6,08/12/20
1884,3036,Checking,24986.78,06/06/24
1885,2753,Checking,10620.23,03/04/22
1886,579,Checking,8495.74,12/21/22
1887,72,Savings,46383.34,08/10/22
1888,663,Savings,6904.89,02/20/24
1889,2881,Savings,38190.09,08/22/22
1890,1541,Savings,22156.09,07/12/22
1891,2524,Savings,14868.74,05/08/20
1892,2354,Savings,27813.32,09/24/21
1893,2194,Savings,8704.52,05/06/20
1894,1178,Savings,24375.29,04/22/23
1895,605,Checking,22756.39,07/27/20
1896,867,Checking,26659.14,04/21/20
1897,3232,Savings,47458.9,06/08/21
1898,1533,Checking,39221.67,06/16/20
1899,158,Savings,42384.89,02/10/20
1900,2613,Savings,46521.57,03/08/23
1901,3355,Savings,45736.5,09/02/21
1902,3015,Checking,31108.73,02/05/20
1903,1918,Checking,48693.91,09/22/20
1904,3151,Savings,3651.03,12/24/20
1905,1978,Checking,41732.53,08/12/21
1906,986,Savings,21278.41,11/07/20
1907,1324,Checking,3319.43,11/23/24
1908,242,Checking,12394.99,11/08/24
1909,2974,Checking,1599.72,07/02/24
1910,3080,Savings,20832.31,09/24/24
1911,2818,Savings,2826.12,02/25/24
1912,2626,Savings,30393.58,06/26/24
1913,1505,Savings,34570.62,03/09/22
1914,987,Savings,11277.5,02/25/24
1915,2547,Savings,29275.93,08/18/24
1916,2687,Savings,43056.49,01/21/24
1917,2868,Savings,4563.36,10/25/20
1918,2685,Savings,2401.1,08/11/22
1919,271,Savings,7053.1,05/26/23
1920,329,Savings,34909.83,02/24/23
1921,314,Checking,11592.09,03/13/20
1922,2071,Checking,40770.25,05/16/22
1923,3149,Savings,18954.91,09/20/23
1924,3372,Checking,44448.27,09/21/23
1925,1782,Savings,47589.59,10/10/20
1926,2776,Savings,32152.42,05/21/22
1927,1721,Savings,5424.23,02/14/23
1928,964,Checking,40606.5,02/16/20
1929,401,Checking,27121.99,01/28/23
1930,3337,Checking,7271.85,04/27/24
1931,3132,Checking,25695.97,04/05/21
1932,3176,Checking,43143.68,03/25/24
1933,2016,Checking,46675.82,07/29/23
1934,553,Checking,38564.62,02/02/23
1935,3234,Checking,36552.9,12/25/21
1936,758,Savings,9651.39,01/12/23
1937,689,Savings,21738.19,09/20/22
1938,1835,Savings,21147.46,05/23/22
1939,2180,Savings,49276.72,09/07/23
1940,3035,Checking,19751.73,06/08/22
1941,1033,Savings,26039.77,11/06/23
1942,3100,Checking,3477.79,09/01/21
1943,3052,Checking,47667.4,08/14/20
1944,3350,Savings,23645.88,03/17/20
1945,3379,Checking,1596.69,02/15/24
1946,112,Checking,47856.95,01/23/24
1947,1729,Savings,15008.86,07/02/20
1948,2115,Savings,48429.31,12/13/23
1949,2146,Checking,12456.66,03/15/20
1950,2921,Savings,9292.71,03/31/20
1951,2810,Savings,5216.39,09/03/20
1952,3316,Savings,4615.72,05/05/22
1953,964,Checking,47931.41,05/06/23
1954,337,Savings,19970.51,10/07/22
1955,2558,Checking,3631.85,07/12/20
1956,1443,Checking,13037.43,05/03/22
1957,3286,Checking,43330.72,07/04/22
1958,1719,Savings,24581.65,07/20/23
1959,1315,Savings,28262.64,10/25/20
1960,1113,Checking,5513.2,01/31/20
1961,1498,Checking,16445.08,07/09/22
1962,3381,Checking,26554.31,09/04/20
1963,721,Checking,25551.59,08/24/20
1964,1680,Checking,33906.15,03/12/24
1965,1165,Savings,43933.77,09/20/20
1966,1320,Savings,22116.59,07/15/22
1967,2928,Savings,23651.63,08/01/23
1968,1516,Savings,48188.22,10/08/22
1969,2075,Savings,15633.12,02/12/24
1970,1082,Checking,31079.61,05/01/24
1971,31,Checking,31200.78,11/29/21
1972,1950,Savings,9462.92,09/24/23
1973,2916,Checking,28214.9,08/31/24
1974,2042,Savings,32492.22,03/10/20
1975,3084,Savings,6734.25,11/14/20
1976,1820,Checking,17646.16,03/09/21
1977,990,Checking,28093.36,09/24/20
1978,825,Savings,28376.27,05/23/23
1979,2864,Savings,46975.66,08/11/21
1980,1981,Savings,47281.34,01/19/22
1981,3191,Savings,5261.59,02/27/22
1982,373,Checking,14203.29,08/26/20
1983,1744,Savings,13073.11,03/21/20
1984,1584,Checking,1284.1,09/26/21
1985,206,Checking,3738.39,01/02/23
1986,2659,Checking,5164.51,11/23/20
1987,3309,Savings,44808.57,02/21/22
1988,1473,Savings,19767.5,02/28/22
1989,1050,Savings,33347.42,06/01/21
1990,1230,Checking,39244.6,12/26/23
1991,3293,Checking,44592.03,03/14/20
1992,819,Savings,31438.88,01/09/20
1993,2864,Savings,3609.52,09/04/20
1994,618,Checking,29522.78,11/17/23
1995,2048,Savings,35109.59,12/17/22
1996,2591,Checking,28630.44,03/20/23
1997,412,Savings,9088.8,03/05/22
1998,3225,Savings,23901.88,08/08/20
1999,2809,Savings,47370.9,09/03/21
2000,324,Savings,37663.53,07/28/22
2001,3108,Savings,23254.49,02/09/23
2002,93,Savings,3260.55,11/04/24
2003,1829,Savings,44107.47,07/02/20
2004,2981,Checking,7825.98,03/14/20
2005,1891,Savings,18966.43,02/18/22
2006,1556,Checking,6975.05,07/05/24
2007,2646,Checking,4083.03,07/04/23
2008,2723,Checking,45755.04,01/04/23
2009,101,Checking,34712.27,03/23/23
2010,3358,Checking,22066.07,07/20/20
2011,138,Savings,1955.1,07/02/20
2012,3112,Checking,47737.67,04/28/24
2013,2192,Checking,26948.62,07/31/24
2014,1366,Checking,30934.3,05/31/21
2015,285,Checking,7776.08,02/03/24
2016,2778,Checking,31147.78,12/28/23
2017,2973,Checking,27485.69,12/24/21
2018,919,Checking,49141.14,01/08/21
2019,271,Savings,8121.4,08/11/23
2020,3316,Savings,17408.64,06/24/22
2021,3298,Savings,34614.79,11/25/24
2022,2899,Checking,8882.62,06/06/23
2023,1168,Checking,28222.54,01/28/24
2024,814,Checking,33056.81,03/05/21
2025,1436,Savings,15676.51,06/22/23
2026,1044,Savings,26791.7,06/17/20
2027,457,Savings,13513.55,07/29/24
2028,449,Savings,11861.96,12/31/20
2029,2823,Savings,28265.21,03/05/24
2030,3396,Checking,3681.93,11/23/21
2031,865,Savings,48531.62,06/20/24
2032,136,Checking,10971.36,06/24/22
2033,145,Savings,11160.63,08/11/22
2034,1430,Checking,17712.02,07/24/22
2035,300,Checking,29452.69,11/20/22
2036,2488,Checking,30343.69,12/07/19
2037,2383,Checking,36448.38,03/09/24
2038,2608,Checking,24755.56,04/07/22
2039,1981,Checking,25969.62,06/06/20
2040,3020,Checking,29105.88,09/15/20
2041,1198,Savings,34383.22,04/21/22
2042,1654,Checking,7521.73,07/25/20
2043,222,Savings,3405.03,01/07/22
2044,1876,Checking,5116.38,03/18/24
2045,1296,Savings,41862.41,06/07/21
2046,770,Checking,10278.22,11/10/23
2047,1807,Checking,40153,01/17/22
2048,289,Savings,20660.26,01/12/23
2049,17,Checking,7006.78,12/21/20
2050,2507,Savings,29554.77,06/19/24
2051,369,Checking,38407.94,06/30/23
2052,2204,Checking,13353.18,02/19/23
2053,2718,Checking,22635.45,06/15/20
2054,1273,Savings,16896.27,02/11/24
2055,1952,Savings,23289.84,02/04/23
2056,577,Savings,10489.6,02/23/20
2057,3249,Savings,49294.59,05/26/24
2058,1297,Savings,16486.17,05/23/23
2059,1172,Checking,46720.62,03/06/23
2060,1191,Checking,10652.99,08/27/23
2061,1966,Checking,6219.49,08/01/20
2062,1630,Savings,49671.08,01/29/24
2063,2006,Checking,30163.98,01/23/20
2064,3233,Checking,36045.81,10/23/21
2065,2957,Checking,35752.21,06/26/24
2066,2454,Savings,4074.97,11/24/24
2067,3018,Checking,19443.32,08/19/22
2068,1719,Checking,24314.22,09/30/22
2069,1783,Savings,25015.99,07/02/22
2070,140,Checking,31769.21,05/07/24
2071,130,Checking,45681.02,06/05/20
2072,3041,Checking,19013.33,05/28/22
2073,1956,Savings,5823.4,09/18/21
